Date,FB,AMZN,AAPL,NFLX,GOOG
2014-06-04,63.34000015258789,306.7799987792969,20.784578323364258,60.45857238769531,543.168701171875
2014-06-05,63.189998626708984,323.57000732421875,20.86612892150879,61.19285583496094,552.3834228515625
2014-06-06,62.5,329.6700134277344,20.80875015258789,61.4471435546875,554.8067626953125
2014-06-09,62.880001068115234,327.5,21.141719818115234,60.441429138183594,560.5809326171875
2014-06-10,65.7699966430664,332.4100036621094,21.265819549560547,61.18428421020508,559.0151977539062
2014-06-11,65.77999877929688,335.20001220703125,21.17782211303711,61.42856979370117,557.3098754882812
2014-06-12,64.29000091552734,325.9100036621094,20.823575973510742,60.349998474121094,549.8403930664062
2014-06-13,64.5,326.2699890136719,20.595691680908203,61.1014289855957,550.249267578125
2014-06-16,64.19000244140625,327.6199951171875,20.803268432617188,61.46571350097656,542.789794921875
2014-06-17,64.4000015258789,325.6199951171875,20.776199340820312,63.378570556640625,541.5232543945312
2014-06-18,65.5999984741211,334.3800048828125,20.79875946044922,64.0971450805664,551.8548583984375
2014-06-19,64.33999633789062,327.0,20.7265567779541,63.05571365356445,553.3806762695312
2014-06-20,64.5,324.20001220703125,20.512208938598633,62.88285827636719,554.836669921875
2014-06-23,65.37000274658203,327.239990234375,20.494152069091797,62.788570404052734,563.4031982421875
2014-06-24,65.72000122070312,324.1600036621094,20.37006187438965,62.33714294433594,563.0740966796875
2014-06-25,67.44000244140625,327.44000244140625,20.38810920715332,63.45857238769531,577.065673828125
2014-06-26,67.12999725341797,325.69000244140625,20.509952545166016,62.801429748535156,574.4229125976562
2014-06-27,67.5999984741211,324.57000732421875,20.753633499145508,63.1542854309082,575.6595458984375
2014-06-30,67.29000091552734,324.7799987792969,20.967988967895508,62.94285583496094,573.7048950195312
2014-07-01,68.05999755859375,332.3900146484375,21.101110458374023,67.5857162475586,581.0746459960938
2014-07-02,66.44999694824219,332.8500061035156,21.09208106994629,66.67713928222656,580.7406005859375
2014-07-03,66.29000091552734,337.489990234375,21.21617889404297,67.47856903076172,583.1290283203125
2014-07-07,65.29000091552734,333.54998779296875,21.653907775878906,65.8028564453125,580.6558227539062
2014-07-08,62.7599983215332,323.80999755859375,21.514007568359375,63.57857131958008,569.5263671875
2014-07-09,64.97000122070312,329.9700012207031,21.523038864135742,63.28571319580078,574.502685546875
2014-07-10,64.87000274658203,327.9200134277344,21.444067001342773,62.650001525878906,569.5363159179688
2014-07-11,66.33999633789062,346.20001220703125,21.484682083129883,62.8514289855957,577.59423828125
2014-07-14,67.9000015258789,355.32000732421875,21.7622127532959,64.65428924560547,583.2686157226562
2014-07-15,67.16999816894531,354.44000244140625,21.507247924804688,64.15571594238281,583.1788940429688
2014-07-16,67.66000366210938,355.8999938964844,21.385404586791992,63.49142837524414,581.064697265625
2014-07-17,66.41000366210938,352.45001220703125,21.00408363342285,62.76571273803711,572.1591186523438
2014-07-18,68.41999816894531,358.6600036621094,21.306428909301758,63.452857971191406,593.45068359375
2014-07-21,69.4000015258789,359.760009765625,21.19587516784668,64.56428527832031,587.8560180664062
2014-07-22,69.2699966430664,360.8399963378906,21.371864318847656,61.584285736083984,593.1116333007812
2014-07-23,71.29000091552734,358.1400146484375,21.929180145263672,61.128570556640625,594.3482055664062
2014-07-24,74.9800033569336,358.6099853515625,21.8930721282959,60.76856994628906,591.7254028320312
2014-07-25,75.19000244140625,324.010009765625,22.0374813079834,60.26571273803711,587.4072875976562
2014-07-28,74.91999816894531,320.4100036621094,22.34208106994629,60.665714263916016,588.9829711914062
2014-07-29,73.70999908447266,320.0,22.19768524169922,60.611427307128906,584.006591796875
2014-07-30,74.68000030517578,322.510009765625,22.145780563354492,62.051429748535156,585.8116455078125
2014-07-31,72.6500015258789,312.989990234375,21.570419311523438,60.388572692871094,570.0349731445312
2014-08-01,72.36000061035156,307.05999755859375,21.690006256103516,60.771427154541016,564.5200805664062
2014-08-04,73.51000213623047,313.6499938964844,21.56816291809082,60.38571548461914,571.5807495117188
2014-08-05,72.69000244140625,312.32000732421875,21.46211814880371,60.407142639160156,563.5228271484375
2014-08-06,72.47000122070312,313.8900146484375,21.426015853881836,61.47142791748047,564.8233032226562
2014-08-07,73.16999816894531,311.45001220703125,21.423748016357422,64.23857116699219,561.8175048828125
2014-08-08,73.05999755859375,316.79998779296875,21.482707977294922,63.69285583496094,567.2127075195312
2014-08-11,73.44000244140625,318.3299865722656,21.766145706176758,64.5057144165039,566.3251342773438
2014-08-12,72.83000183105469,319.32000732421875,21.761615753173828,63.772857666015625,561.1892700195312
2014-08-13,73.7699966430664,326.2799987792969,22.049589157104492,64.50428771972656,573.2062377929688
2014-08-14,74.30000305175781,333.2099914550781,22.108549118041992,64.41000366210938,573.0765991210938
2014-08-15,73.62999725341797,333.6300048828125,22.217395782470703,65.58428192138672,571.9098510742188
2014-08-18,74.58999633789062,334.5299987792969,22.484960556030273,66.57142639160156,580.5660400390625
2014-08-19,75.29000091552734,335.1300048828125,22.795618057250977,66.87857055664062,585.253173828125
2014-08-20,74.80999755859375,335.7799987792969,22.804683685302734,67.4557113647461,582.8896484375
2014-08-21,74.56999969482422,332.9100036621094,22.80695343017578,67.43571472167969,581.7727661132812
2014-08-22,74.56999969482422,331.5899963378906,22.974746704101562,68.4557113647461,580.9649658203125
2014-08-25,75.0199966430664,334.0199890136719,23.024635314941406,68.70428466796875,578.6114501953125
2014-08-26,75.95999908447266,341.8299865722656,22.87724494934082,68.4800033569336,576.27783203125
2014-08-27,74.62999725341797,343.17999267578125,23.158418655395508,67.81428527832031,569.4365844726562
2014-08-28,73.86000061035156,340.0199890136719,23.18562889099121,67.88714599609375,567.6415405273438
2014-08-29,74.81999969482422,339.0400085449219,23.24231719970703,68.23428344726562,570.0349731445312
2014-09-02,76.68000030517578,342.3800048828125,23.42372703552246,68.0857162475586,575.749267578125
2014-09-03,75.83000183105469,339.0,22.435073852539062,68.19857025146484,576.3576049804688
2014-09-04,75.94999694824219,345.95001220703125,22.249135971069336,67.52428436279297,580.3865356445312
2014-09-05,77.26000213623047,346.3800048828125,22.441877365112305,67.95428466796875,584.475341796875
2014-09-08,77.88999938964844,342.3399963378906,22.30355453491211,68.47571563720703,588.1053466796875
2014-09-09,76.66999816894531,329.75,22.219663619995117,68.43000030517578,579.419189453125
2014-09-10,77.43000030517578,331.3299865722656,22.90218734741211,69.19857025146484,581.5034790039062
2014-09-11,77.91999816894531,330.5199890136719,22.99969482421875,68.7942886352539,579.75830078125
2014-09-12,77.4800033569336,331.19000244140625,23.051847457885742,68.07857513427734,574.0439453125
2014-09-15,74.58000183105469,323.8900146484375,23.0450382232666,65.39286041259766,571.5308837890625
2014-09-16,76.08000183105469,327.760009765625,22.870441436767578,65.27285766601562,578.3621215820312
2014-09-17,76.43000030517578,324.0,23.033702850341797,64.93285369873047,583.1688842773438
2014-09-18,77.0,325.0,23.081321716308594,65.57286071777344,587.6566162109375
2014-09-19,77.91000366210938,331.32000732421875,22.893117904663086,65.36000061035156,594.4479370117188
2014-09-22,76.80000305175781,324.5,22.915794372558594,63.2542839050293,585.7617797851562
2014-09-23,78.29000091552734,323.6300048828125,23.274063110351562,63.41428756713867,579.5388793945312
2014-09-24,78.54000091552734,328.2099914550781,23.072256088256836,64.36571502685547,586.3800659179688
2014-09-25,77.22000122070312,321.92999267578125,22.192445755004883,63.355712890625,573.4854736328125
2014-09-26,78.79000091552734,323.2099914550781,22.84549903869629,64.10713958740234,575.5198974609375
2014-09-29,79.0,321.82000732421875,22.700376510620117,64.22285461425781,574.7819213867188
2014-09-30,79.04000091552734,322.44000244140625,22.84549903869629,64.45428466796875,575.7791748046875
2014-10-01,76.55000305175781,317.4599914550781,22.489492416381836,62.68571472167969,566.714111328125
2014-10-02,77.08000183105469,318.4100036621094,22.652761459350586,64.2828598022461,568.5191040039062
2014-10-03,77.44000244140625,322.739990234375,22.589265823364258,65.64857482910156,573.7048950195312
2014-10-06,77.55999755859375,322.20001220703125,22.589265823364258,66.21142578125,575.7692260742188
2014-10-07,76.29000091552734,316.9800109863281,22.391986846923828,65.17857360839844,562.1964721679688
2014-10-08,77.5199966430664,322.70001220703125,22.856840133666992,66.69428253173828,570.9324951171875
2014-10-09,75.91000366210938,315.3699951171875,22.906723022460938,65.94571685791016,559.3442993164062
2014-10-10,72.91000366210938,311.3900146484375,22.840959548950195,64.58285522460938,542.9992065429688
2014-10-13,72.98999786376953,306.45001220703125,22.63235092163086,62.6542854309082,531.7500610351562
2014-10-14,73.58999633789062,308.30999755859375,22.391986846923828,64.16000366210938,536.4671020507812
2014-10-15,73.20999908447266,305.9700012207031,22.117618560791016,64.08428192138672,528.5787963867188
2014-10-16,72.62999725341797,302.8599853515625,21.82737159729004,51.67142868041992,523.0739135742188
2014-10-17,75.94999694824219,303.6400146484375,22.1470947265625,51.012855529785156,509.7704162597656
2014-10-20,76.94999694824219,306.2099914550781,22.62101173400879,51.317142486572266,519.4139404296875
2014-10-21,78.69000244140625,315.3299865722656,23.235515594482422,52.28428649902344,525.0983276367188
2014-10-22,78.37000274658203,312.9700012207031,23.353429794311523,53.521427154541016,531.25146484375
2014-10-23,80.04000091552734,313.17999267578125,23.770660400390625,54.720001220703125,542.4906005859375
2014-10-24,80.66999816894531,287.05999755859375,23.85909080505371,55.00285720825195,538.3020629882812
2014-10-27,80.27999877929688,289.9700012207031,23.834150314331055,54.20000076293945,539.2893676757812
2014-10-28,80.7699966430664,295.5899963378906,24.20375633239746,55.174285888671875,547.3970947265625
2014-10-29,75.86000061035156,294.1199951171875,24.33980941772461,54.014286041259766,547.825927734375
2014-10-30,74.11000061035156,299.07000732421875,24.258182525634766,54.144287109375,548.8032836914062
2014-10-31,74.98999786376953,305.4599914550781,24.489465713500977,56.11000061035156,557.5492553710938
2014-11-03,73.87999725341797,305.7200012207031,24.806926727294922,55.487144470214844,553.6998291015625
2014-11-04,75.76000213623047,302.80999755859375,24.625524520874023,54.682857513427734,552.5928344726562
2014-11-05,74.83000183105469,296.5199890136719,24.684480667114258,54.34000015258789,544.42529296875
2014-11-06,75.26000213623047,296.6400146484375,24.755075454711914,54.75714111328125,540.555908203125
2014-11-07,75.5999984741211,299.8599853515625,24.82567596435547,54.880001068115234,539.5287475585938
2014-11-10,75.0,305.1099853515625,24.784683227539062,55.32428741455078,545.990966796875
2014-11-11,74.61000061035156,312.010009765625,24.98280906677246,54.650001525878906,548.7833251953125
2014-11-12,74.72000122070312,311.510009765625,25.33580780029297,54.83714294433594,545.8114624023438
2014-11-13,74.25,316.4800109863281,25.6933536529541,54.2014274597168,543.8867797851562
2014-11-14,74.87999725341797,327.82000732421875,26.003076553344727,55.1485710144043,542.909423828125
2014-11-17,74.23999786376953,323.04998779296875,25.959806442260742,54.448570251464844,535.041015625
2014-11-18,74.33999633789062,324.92999267578125,26.296859741210938,54.432857513427734,533.5651245117188
2014-11-19,73.33000183105469,326.5400085449219,26.114667892456055,51.871429443359375,535.5197143554688
2014-11-20,73.5999984741211,330.5400085449219,26.488155364990234,52.591426849365234,533.3656616210938
2014-11-21,73.75,332.6300048828125,26.524593353271484,51.468570709228516,536.0283203125
2014-11-24,74.01000213623047,335.6400146484375,27.016510009765625,50.924285888671875,537.7935180664062
2014-11-25,75.62999725341797,335.0400085449219,26.78193473815918,49.855712890625,539.5985107421875
2014-11-26,77.62000274658203,333.57000732421875,27.100778579711914,50.165714263916016,538.8905029296875
2014-11-28,77.69999694824219,338.6400146484375,27.0848331451416,49.512855529785156,540.3464965820312
2014-12-01,75.0999984741211,326.0,26.205766677856445,48.83000183105469,532.3384399414062
2014-12-02,75.45999908447266,326.30999755859375,26.105554580688477,50.33000183105469,532.28857421875
2014-12-03,74.87999725341797,316.5,26.4016170501709,50.73143005371094,529.865234375
2014-12-04,75.23999786376953,316.92999267578125,26.301414489746094,50.08571243286133,535.8388671875
2014-12-05,76.36000061035156,312.6300048828125,26.189821243286133,50.13142776489258,523.8218383789062
2014-12-08,76.5199966430664,306.6400146484375,25.597705841064453,48.49714279174805,525.537109375
2014-12-09,76.83999633789062,312.5,25.98941421508789,49.111427307128906,531.90966796875
2014-12-10,76.18000030517578,305.8399963378906,25.495223999023438,47.7599983215332,524.61962890625
2014-12-11,77.7300033569336,307.3599853515625,25.420068740844727,47.80428695678711,526.8934326171875
2014-12-12,77.83000183105469,307.32000732421875,24.98965072631836,47.78285598754883,517.2399291992188
2014-12-15,76.98999786376953,306.07000732421875,24.648040771484375,46.720001220703125,512.3932495117188
2014-12-16,74.69000244140625,295.05999755859375,24.31098175048828,45.20571517944336,494.03363037109375
2014-12-17,76.11000061035156,298.8800048828125,24.916767120361328,47.66428756713867,503.50762939453125
2014-12-18,78.4000015258789,297.7300109863281,25.654640197753906,47.77428436279297,509.70062255859375
2014-12-19,79.87999725341797,299.8999938964844,25.456510543823242,48.58856964111328,514.9362182617188
2014-12-22,81.44999694824219,306.5400085449219,25.720685958862305,48.09714126586914,523.4329223632812
2014-12-23,80.61000061035156,306.2900085449219,25.629587173461914,48.06142807006836,529.1372680664062
2014-12-24,80.7699966430664,303.0299987792969,25.508888244628906,48.871429443359375,527.322265625
2014-12-26,80.77999877929688,309.0899963378906,25.959806442260742,48.57857131958008,532.5678100585938
2014-12-29,80.0199966430664,312.0400085449219,25.94158935546875,48.84714126586914,528.8779907226562
2014-12-30,79.22000122070312,310.29998779296875,25.62503433227539,49.03285598754883,528.9677124023438
2014-12-31,78.0199966430664,310.3500061035156,25.137676239013672,48.801429748535156,524.958740234375
2015-01-02,78.44999694824219,308.5199890136719,24.89855194091797,49.84857177734375,523.3731079101562
2015-01-05,77.19000244140625,302.19000244140625,24.19711685180664,47.31142807006836,512.4630126953125
2015-01-06,76.1500015258789,295.2900085449219,24.199399948120117,46.501426696777344,500.58563232421875
2015-01-07,76.1500015258789,298.4200134277344,24.538728713989258,46.74285888671875,499.7279968261719
2015-01-08,78.18000030517578,300.4599914550781,25.481557846069336,47.779998779296875,501.3036804199219
2015-01-09,77.73999786376953,296.92999267578125,25.508888244628906,47.04142761230469,494.8114929199219
2015-01-12,76.72000122070312,291.4100036621094,24.88033103942871,45.547142028808594,491.201416015625
2015-01-13,76.44999694824219,294.739990234375,25.101242065429688,46.255714416503906,494.82147216796875
2015-01-14,76.27999877929688,293.2699890136719,25.00558853149414,46.31999969482422,499.4986267089844
2015-01-15,74.05000305175781,286.95001220703125,24.32692527770996,46.251426696777344,500.4161071777344
2015-01-16,75.18000030517578,290.739990234375,24.137907028198242,48.191429138183594,506.6888732910156
2015-01-20,76.23999786376953,289.44000244140625,24.759626388549805,49.82857131958008,505.5121154785156
2015-01-21,76.73999786376953,297.25,24.948652267456055,58.468570709228516,516.6216430664062
2015-01-22,77.6500015258789,310.32000732421875,25.597705841064453,61.20571517944336,532.9268188476562
2015-01-23,77.83000183105469,312.3900146484375,25.72978973388672,62.494285583496094,538.4716186523438
2015-01-26,77.5,309.6600036621094,25.757123947143555,63.79428482055664,533.74462890625
2015-01-27,75.77999877929688,306.75,24.855283737182617,64.88143157958984,517.2100219726562
2015-01-28,76.23999786376953,303.9100036621094,26.260419845581055,63.20857238769531,508.6036376953125
2015-01-29,78.0,311.7799987792969,27.0779972076416,63.400001525878906,509.2618103027344
2015-01-30,75.91000366210938,354.5299987792969,26.68173599243164,63.11428451538086,533.0565185546875
2015-02-02,74.98999786376953,364.4700012207031,27.016510009765625,63.0099983215332,527.0330200195312
2015-02-03,75.4000015258789,363.54998779296875,27.021060943603516,65.27428436279297,527.7909545898438
2015-02-04,75.62999725341797,364.75,27.22830581665039,64.10142517089844,521.3286743164062
2015-02-05,75.61000061035156,373.8900146484375,27.422645568847656,64.12999725341797,526.135498046875
2015-02-06,74.47000122070312,374.2799987792969,27.191726684570312,63.47999954223633,529.546142578125
2015-02-09,74.44000244140625,370.55999755859375,27.372344970703125,63.29571533203125,526.3848266601562
2015-02-10,75.19000244140625,373.0,27.898208618164062,64.8499984741211,535.4698486328125
2015-02-11,76.51000213623047,375.1400146484375,28.552112579345703,64.98428344726562,534.5025024414062
2015-02-12,76.2300033569336,377.1700134277344,28.913358688354492,65.24714660644531,541.4434814453125
2015-02-13,75.73999786376953,381.8299865722656,29.055112838745117,66.5857162475586,547.5068359375
2015-02-17,75.5999984741211,375.42999267578125,29.22658920288086,67.13714599609375,541.3536987304688
2015-02-18,76.70999908447266,373.3699951171875,29.430076599121094,67.86571502685547,538.2222900390625
2015-02-19,79.41999816894531,379.0,29.368343353271484,67.80000305175781,541.3836059570312
2015-02-20,79.9000015258789,383.6600036621094,29.60841178894043,68.31428527832031,537.474365234375
2015-02-23,78.83999633789062,380.1400146484375,30.408634185791016,67.40571594238281,530.45361328125
2015-02-24,78.44999694824219,378.5899963378906,30.2188720703125,67.83999633789062,534.6221923828125
2015-02-25,79.55999755859375,385.3699951171875,29.446073532104492,68.33285522460938,542.3809204101562
2015-02-26,80.41000366210938,384.79998779296875,29.818758010864258,69.00428771972656,553.9591064453125
2015-02-27,78.97000122070312,380.1600036621094,29.370628356933594,67.84428405761719,556.87109375
2015-03-02,79.75,385.6600036621094,29.51466941833496,68.60713958740234,569.7756958007812
2015-03-03,79.5999984741211,384.6099853515625,29.576406478881836,67.81571197509766,572.0693969726562
2015-03-04,80.9000015258789,382.7200012207031,29.388917922973633,67.11000061035156,571.8001098632812
2015-03-05,81.20999908447266,387.8299865722656,28.901926040649414,66.80714416503906,573.7547607421875
2015-03-06,80.01000213623047,380.0899963378906,28.945363998413086,64.87428283691406,566.1306762695312
2015-03-09,79.44000244140625,378.55999755859375,29.068830490112305,63.66143035888672,567.29248046875
2015-03-10,77.55000305175781,369.510009765625,28.46751594543457,62.15142822265625,553.4904174804688
2015-03-11,77.56999969482422,366.3699951171875,27.948511123657227,62.88428497314453,549.6708984375
2015-03-12,78.93000030517578,374.239990234375,28.453798294067383,64.04571533203125,553.989013671875
